******2.CPP*********
x	f(x)	q(x)	r(x)
1.00089999999999901270e+00	4.30467209996222211834e-25	9.75781955236953990607e-19	4.55993749703953454855e-15	
1.00099999999999900169e+00	9.99999999992013541613e-25	-1.40946282423115576421e-18	5.45234430521235324818e-15	
1.00109999999999899067e+00	2.14358880998426499431e-24	2.81892564846231152842e-18	-7.35089072945172006257e-17	
1.00119999999999897966e+00	4.29981695997075168953e-24	2.60208521396521064162e-18	3.19189119579732505372e-16	
1.00129999999999896865e+00	8.15730720994822732622e-24	3.14418630020796285862e-18	2.07960818704444605487e-15	
1.00139999999999895763e+00	1.47578905599120964846e-23	8.13151629364128325506e-18	1.15369953174182526823e-15	
1.00149999999999894662e+00	2.56289062498560165119e-23	2.16840434497100886801e-18	1.16009632455948974439e-15	
1.00159999999999893561e+00	4.29496729597714216498e-23	1.30104260698260532081e-18	5.01638661165593191527e-15	
1.00169999999999892459e+00	6.97575744096469771468e-23	3.68628738645071507563e-18	-2.97635180390720677224e-15	
1.00179999999999891358e+00	1.10199605759467889669e-22	5.74627151417317350024e-18	5.10474908871350052664e-15	
1.00189999999999890257e+00	1.69835630409215232416e-22	-3.25260651745651330202e-18	1.62044856699683492707e-15	
1.00199999999999889155e+00	2.55999999998864970142e-22	-1.51788304147970620761e-18	7.79432941799829137608e-15	
1.00209999999999888054e+00	3.78228593608386995183e-22	-1.02999206386122921231e-17	-1.69580061798457748523e-15	
1.00219999999999886953e+00	5.48758735357744201907e-22	1.95156391047390798121e-18	1.57859836313889445591e-16	
1.00229999999999885851e+00	7.83109852806890755641e-22	-3.79470760369926551903e-18	-1.82948274585204018194e-15	
1.00239999999999884750e+00	1.10075314175577127902e-21	-2.60208521396521064162e-18	-2.57378753726333897589e-15	
1.00249999999999883649e+00	1.52587890624431885093e-21	-8.23993651088983369846e-18	6.98985140601404708605e-16	
1.00259999999999882547e+00	2.08827064575245326761e-21	3.25260651745651330202e-19	2.74292307617107766760e-15	
1.00269999999999881446e+00	2.82429536480007911540e-21	4.55364912443911862283e-18	-5.19354524664006333978e-15	
1.00279999999999880345e+00	3.77801998334708422006e-21	-3.25260651745651330202e-18	-4.43969947611089210682e-15	
1.00289999999999879243e+00	5.00246412959333549174e-21	7.04731412115577882105e-18	2.53790044535406877912e-15	
1.00299999999999878142e+00	6.56099999997868007429e-21	4.33680868994201773603e-19	6.19426385184418393237e-15	
1.00309999999999877041e+00	8.52891037438293711875e-21	-4.33680868994201773603e-18	1.07270962945715808701e-15	
1.00319999999999875939e+00	1.09951162777258981137e-20	-2.49366499671666019822e-18	2.08535445855861922837e-15	
1.00329999999999874838e+00	1.40640861823673248152e-20	4.01154803819636640583e-18	-2.05261155294955699446e-15	
1.00339999999999873737e+00	1.78579390489069470608e-20	-5.42101086242752217004e-19	3.43074093439588168053e-15	
1.00349999999999872635e+00	2.25187539061844425125e-20	0.00000000000000000000e+00	-7.47557397928755307248e-16	
1.00359999999999871534e+00	2.82110990744794632048e-20	-2.71050543121376108502e-18	2.53443099840211516494e-15	
1.00369999999999870433e+00	3.51247945391116015682e-20	3.46944695195361418882e-18	2.92029855158970619300e-15	
1.00379999999999869331e+00	4.34779213848403978162e-20	-4.66206934168766906623e-18	2.83562236191858829670e-15	
1.00389999999999868230e+00	5.35200926046653341779e-20	2.71050543121376108502e-18	-4.65068521887657126967e-15	
1.00399999999999867129e+00	6.55359999998258427844e-20	-1.84314369322535753781e-18	-4.53088087881692302972e-16	
1.00409999999999866027e+00	7.98492522910012638105e-20	3.25260651745651330202e-19	3.09062671288717893958e-15	
1.00419999999999864926e+00	9.68265199639108831456e-20	-9.32413868337533813246e-18	-1.96511643762997678664e-15	
1.00429999999999863824e+00	1.16882002775713868985e-19	5.63785129692462305684e-18	-4.53738609185183605632e-16	
1.00439999999999862723e+00	1.40482236251809366161e-19	6.28837260041592571724e-18	-2.13045726893401621282e-16	
1.00449999999999861622e+00	1.68151253905836327018e-19	-8.67361737988403547206e-19	-4.26091453786803242565e-17	
1.00459999999999860520e+00	2.00476122318873698905e-19	-3.03576608295941241522e-18	-5.17945061839775178214e-15	
1.00469999999999859419e+00	2.38112866617040246320e-19	-5.42101086242752217004e-19	1.41325753183485502973e-15	
1.00479999999999858318e+00	2.81792804289894603854e-19	-2.49366499671666019822e-18	-8.35811454769075368176e-16	
1.00489999999999857216e+00	3.32329305695235271454e-19	-3.03576608295941241522e-18	2.78965218980520290870e-15	
1.00499999999999856115e+00	3.90624999999100726996e-19	1.19262238973405487741e-18	-6.91157200916059366591e-15	
1.00509999999999855014e+00	4.57679445702969066918e-19	-5.42101086242752217004e-19	-4.39210300073877846216e-15	
1.00519999999999853912e+00	5.34597285313358445438e-19	-1.19262238973405487741e-18	3.00237265604685887865e-15	
1.00529999999999852811e+00	6.22596904112226796383e-19	-2.27682456221955931142e-18	-1.14448381327569848054e-15	
1.00539999999999851710e+00	7.23019613389771566638e-19	-4.11996825544491684923e-18	6.37879506160121678704e-15	
1.00549999999999850608e+00	8.37339378904430461149e-19	-2.49366499671666019822e-18	9.93888131517461914655e-16	
1.00559999999999849507e+00	9.67173115738080762895e-19	2.92734586571086197182e-18	2.32713154302288671715e-15	
1.00569999999999848406e+00	1.11429157111763910659e-18	-1.08420217248550443401e-19	-3.43757140808254035846e-15	
1.00579999999999847304e+00	1.28063081717746274842e-18	3.25260651745651330202e-18	1.12377555178122534585e-15	
1.00589999999999846203e+00	1.46830437604014805977e-18	2.16840434497100886801e-19	-5.86575059358107608887e-15	
1.00599999999999845102e+00	1.67961599999653100687e-18	1.95156391047390798121e-18	-2.47089675109446460510e-15	
1.00609999999999844000e+00	1.91707312996888790833e-18	7.58941520739853103805e-19	2.96746134609282563588e-16	
1.00619999999999842899e+00	2.18340105584453407058e-18	1.84314369322535753781e-18	-2.59677262332003166989e-15	
1.00629999999999841798e+00	2.48155780267022481659e-18	3.90312782094781596243e-18	-1.44307309157820640166e-16	
1.00639999999999840696e+00	2.81474976710095493102e-18	5.85469173142172394364e-18	-1.86851402406151834157e-15	
1.00649999999999839595e+00	3.18644812889995926804e-18	3.14418630020796285862e-18	4.65664833082524154406e-15	
1.00659999999999838494e+00	3.60040606268991166447e-18	6.28837260041592571724e-18	-4.74360134505857899967e-15	
1.00669999999999837392e+00	4.06067677555852602407e-18	3.03576608295941241522e-18	7.14489231667947422011e-15	
1.00679999999999836291e+00	4.57163239652495475382e-18	9.10729824887823724566e-18	4.87674137183979894417e-15	
1.00689999999999835190e+00	5.13798374427659204123e-18	1.95156391047390798121e-18	-5.67232892600966209784e-15	
1.00699999999999834088e+00	5.76480099998906902873e-18	-9.75781955236953990607e-19	-2.77479862004215149796e-15	
1.00709999999999832987e+00	6.45753531244545796782e-18	4.77048955893621950963e-18	-3.40374430030099262012e-15	
1.00719999999999831886e+00	7.22204136307387006196e-18	7.04731412115577882105e-18	-7.71735106375182056127e-16	
1.00729999999999830784e+00	8.06460091892585480048e-18	7.91467585914418236825e-18	-6.22581413506351211140e-15	
1.00739999999999829683e+00	8.99194740202120278985e-18	8.23993651088983369846e-18	1.12106504635001158476e-16	
1.00749999999999828582e+00	1.00112915038879444413e-17	7.37257477290143015125e-18	2.35868182624221489618e-15	
1.00759999999999827480e+00	1.11303478745295480256e-17	1.66967134562767682837e-17	-3.32438070127505369555e-15	
1.00769999999999826379e+00	1.23573629154545194336e-17	1.44198888940572089723e-17	5.55068144225678850034e-15	
1.00779999999999825278e+00	1.37011437068068071163e-17	9.75781955236953990607e-18	4.14718172997430301052e-15	
1.00789999999999824176e+00	1.51710880990385967893e-17	1.75640751942651718309e-17	-3.68878105144743173582e-15	
1.00799999999999823075e+00	1.67772159999703178283e-17	2.20093041014557400104e-17	3.54013693359966907792e-15	
********************
